Date,Open,High,Low,Close,Volume,Day,Weekday,Week,Month,Year
2012-09-07,114.54572822862255,114.84798458368493,114.44233432046416,114.80026245117188,107272100,7,4,36,9,2012
2012-09-10,114.68888166061484,114.88773192713595,114.10824228069316,114.14800262451172,86458500,10,0,37,9,2012
2012-09-11,114.21966739069263,114.832117845414,114.18784453206081,114.46623992919922,88760000,11,1,37,9,2012
2012-09-12,114.84796142578126,114.97522851139382,114.45821052741425,114.84796142578125,87640900,12,2,37,9,2012
2012-09-13,114.83204801794908,116.95576740780768,114.52980386592314,116.59783935546875,225470200,13,3,37,9,2012
2012-09-14,116.82855371129486,117.80689396961735,116.73309729660535,117.11489868164062,169777000,14,4,37,9,2012
2012-09-17,116.8762637997201,117.0751141159339,116.42287925305979,116.7171859741211,119427800,17,0,38,9,2012
2012-09-18,116.51833308066674,116.77285516862342,116.32743241205434,116.6217269897461,98326600,18,1,38,9,2012
2012-09-19,116.75694697091605,117.05920333702093,116.45470274167134,116.68536376953125,128318300,19,2,38,9,2012
2012-09-20,116.15238891558789,116.75688921189436,115.83423342002747,116.69326782226562,154009800,20,3,38,9,2012
2012-09-21,117.26023232171056,117.28422075490997,116.59652386602306,116.64450073242188,108737500,21,4,38,9,2012
2012-09-24,116.06875864822598,116.73246713087998,115.98079698903943,116.46858215332031,95682000,24,0,39,9,2012
2012-09-25,116.71649291846359,116.94039312425795,115.19715614869199,115.2291488647461,133165200,25,1,39,9,2012
2012-09-26,115.20516449645044,115.23714501198768,114.30955144000255,114.58142852783203,146502200,26,2,39,9,2012
2012-09-27,115.06121441495213,115.92483469974356,114.75734462910542,115.66094970703125,111830300,27,3,39,9,2012
2012-09-28,115.22115211539918,115.5969872428987,114.71738272026012,115.12519836425781,150696100,28,4,39,9,2012
2012-10-01,115.56502334538008,116.5006091584922,115.15719544108728,115.42908477783203,135911200,1,0,40,10,2012
2012-10-02,115.88483095733984,116.0687463337098,115.01321873710424,115.54898071289062,113422200,2,1,40,10,2012
2012-10-03,115.86084788916423,116.29265188011844,115.25312059035792,116.0207748413086,121283100,3,2,40,10,2012
2012-10-04,116.46061599497598,117.02036658635564,116.30068899767433,116.85244750976562,124311600,4,3,40,10,2012
2012-10-05,117.47617488515515,117.67608668822633,116.50859638956535,116.86044311523438,124842100,5,4,40,10,2012
2012-10-08,116.42865180093345,116.84445961188966,116.19674725092953,116.46063232421875,78415400,8,0,41,10,2012
2012-10-09,116.37264468525584,116.46859843536618,115.26912775239991,115.30911254882812,148872900,9,1,41,10,2012
2012-10-10,115.29314880202679,115.40511114435446,114.42153612092005,114.57347106933594,124247500,10,2,41,10,2012
2012-10-11,115.3731022768874,115.54103356523522,114.61343984273437,114.6374282836914,123601500,11,3,41,10,2012
2012-10-12,114.71735551644711,115.10917470845716,114.01366230389094,114.26155090332031,124181900,12,4,41,10,2012
2012-10-15,114.53346031060804,115.3331074775917,114.16562944671813,115.21316528320312,107689100,15,0,42,10,2012
2012-10-16,115.75692951327824,116.4606229856226,115.67697211065179,116.38065338134766,108815500,16,1,42,10,2012
2012-10-17,116.46063147421329,117.00439797929035,116.28470809330449,116.90843200683594,128834100,17,2,42,10,2012
2012-10-18,116.60452270507812,117.16427312302531,116.21269131169312,116.60452270507812,148108500,18,3,42,10,2012
2012-10-19,116.38865603442417,116.39664811408045,114.38953797200413,114.66141510009766,185645200,19,4,42,10,2012
2012-10-22,114.46948261726375,114.88530254437052,113.77379351359524,114.67739868164062,125578600,22,0,43,10,2012
2012-10-23,113.43795971941226,113.5978867295708,112.61432402552946,113.08611297607422,192056300,23,1,43,10,2012
2012-10-24,113.49394331884697,113.62989410674567,112.59035010417837,112.76627349853516,120179400,24,2,43,10,2012
2012-10-25,113.56590208722166,113.77380597271866,112.40641605358567,113.09410095214844,134457400,25,3,43,10,2012
2012-10-26,112.99013605485177,113.42194011395362,112.26245427586066,113.03012084960938,146023500,26,4,43,10,2012
2012-10-31,113.4299443938929,113.57387501304476,112.49434656282075,113.03012084960938,103438500,31,2,44,10,2012
2012-11-01,113.2699875086434,114.35750786716063,113.1660417004978,114.21357727050781,100995600,1,3,44,11,2012
2012-11-02,114.8932918051526,114.9252845227245,113.07810163646424,113.19804382324219,137702200,2,4,44,11,2012
2012-11-05,113.0301157437969,113.68581998194625,112.69425324432167,113.42993927001953,98378500,5,0,45,11,2012
2012-11-06,113.77381467836452,114.76538170387626,113.65387246633252,114.31758117675781,107068100,6,1,45,11,2012
2012-11-07,113.27801723924343,113.29400139692225,111.19892978617032,111.72669982910156,264304500,7,2,45,11,2012
2012-11-08,111.71073358404331,112.27848857751755,110.29535434250504,110.38331604003906,181517300,8,3,45,11,2012
2012-11-09,110.04743177298604,111.50279537525726,109.99146281993917,110.479248046875,201055300,9,4,45,11,2012
2012-11-12,110.82307276808616,110.99899608098968,110.31930346444847,110.56719207763672,97677500,12,0,46,11,2012
2012-11-13,109.98346833093078,111.35087038444863,109.83953769458557,110.18338012695312,123018300,13,1,46,11,2012
2012-11-14,110.51926739356861,110.69517858788572,108.44817145043264,108.69606018066406,191505000,14,2,46,11,2012
2012-11-15,108.7360004134167,109.14382821035946,108.09628034502539,108.51210021972656,178128400,15,3,46,11,2012
2012-11-16,108.67204692918087,109.26379023523451,107.71247275308797,109.04788208007812,239483900,16,4,46,11,2012
2012-11-19,110.27135366149821,111.27091274908122,109.07988703815464,111.25492858886719,151495800,19,0,47,11,2012
2012-11-20,111.07896389849802,111.48677946195491,110.4152554470054,111.30286407470703,119807400,20,1,47,11,2012
2012-11-21,111.39886834255506,111.60678445881553,111.17496806477457,111.51081848144531,81710800,21,2,47,11,2012
2012-11-23,112.05455042542589,113.07009344272072,111.9825729142037,113.03012084960938,65409200,23,4,47,11,2012
2012-11-26,112.47038644858361,113.03814139316258,112.1025555281375,112.79025268554688,100124400,26,0,48,11,2012
2012-11-27,112.67832028075884,113.06214762385319,112.14255797640911,112.21452331542969,128646200,27,1,48,11,2012
2012-11-28,111.7586628181528,113.1820335337436,111.15093547720065,113.11807250976562,177086500,28,2,48,11,2012
2012-11-29,113.54189005613725,113.9576977407392,113.04610058350296,113.64583587646484,151085900,29,3,48,11,2012
2012-11-30,113.66184587272082,113.88574609949477,113.27801865562937,113.66983795166016,136568300,30,4,48,11,2012
2012-12-03,114.18962074621666,114.2855745041313,113.02213048444827,113.11009216308594,124656300,3,0,49,12,2012
2012-12-04,113.10212263119102,113.44596513336344,112.64631778693438,112.95018768310547,127512200,4,1,49,12,2012
2012-12-05,113.04611215781249,113.67784023066726,112.2464650186575,113.15007019042969,147300500,5,2,49,12,2012
2012-12-06,113.04612735018706,113.58188954122484,112.87820826132004,113.5339126586914,103220600,6,3,49,12,2012
2012-12-07,113.97370796544766,114.101654438575,113.28601092444724,113.87775421142578,108726400,7,4,49,12,2012
2012-12-10,113.71783159803374,114.197612588258,113.66984251752835,113.92573547363281,98840700,10,0,50,12,2012
2012-12-11,114.39749285864238,115.23712461220661,114.34152391594843,114.70136260986328,152570400,11,1,50,12,2012
2012-12-12,115.14919387636733,115.58900226553021,114.59743537011279,114.75736236572266,145880100,12,2,50,12,2012
2012-12-13,114.68539631914311,115.01325458913084,113.76580694899442,114.05368041992188,135715000,13,3,50,12,2012
2012-12-14,113.80576798333854,114.01367181273132,113.45392134771613,113.62984466552734,137701700,14,4,50,12,2012
2012-12-17,113.92571972907356,115.0292365968842,113.89372701315804,114.96526336669922,143238200,17,0,51,12,2012
2012-12-18,115.14916980932443,116.34864032817157,114.981238567962,116.24468231201172,177762800,18,1,51,12,2012
2012-12-19,116.37266286497788,116.41264766765254,115.34112328520449,115.38109588623047,150895400,19,2,51,12,2012
2012-12-20,115.45305349433127,116.06078090453842,115.13318732976444,116.04478454589844,168487000,20,3,51,12,2012
2012-12-21,114.4921462094295,116.03835647820576,114.30692636836532,114.99143981933594,245883800,21,4,51,12,2012
2012-12-24,114.74181382044296,114.80624079601449,114.5082767861616,114.63713073730469,53874600,24,0,52,12,2012
2012-12-26,114.87063313735817,114.9270113320558,113.83177765393778,114.15390014648438,106947700,26,2,52,12,2012
2012-12-27,114.18611246605224,114.41966172830334,112.68017070095713,114.00089263916016,167920600,27,3,52,12,2012
2012-12-28,113.25997485991081,113.88812220431721,112.6398762754439,112.76873016357422,148806700,28,4,52,12,2012
2012-12-31,112.4707986541174,114.80621767944395,112.3741520661256,114.6854248046875,243935200,31,0,1,12,2012
2013-01-02,116.85974404597903,117.69726970731064,116.55371914655852,117.62479400634766,192059000,2,2,1,1,2013
2013-01-03,117.5684910854217,117.87450386056776,117.04502651454882,117.35910034179688,144761800,3,3,1,1,2013
2013-01-04,117.55232062920749,118.06772388210395,117.31072266637229,117.87444305419922,116817700,4,4,1,1,2013
2013-01-07,117.45571098575708,117.66508937708284,117.11746639395986,117.5523452758789,110002500,7,0,2,1,2013
2013-01-08,117.34298051416674,117.50404177913917,116.75508907914647,117.21412658691406,121265100,8,1,2,1,2013
2013-01-09,117.47183182812027,117.83423506438902,117.28661197255676,117.51210021972656,90745600,9,2,2,1,2013
2013-01-10,118.16439212587646,118.45430730699681,117.55235442714968,118.44625854492188,130735400,10,3,2,1,2013
2013-01-11,118.41405392681976,118.50263947361591,118.06777279091808,118.43822479248047,113917300,11,4,2,1,2013
2013-01-14,118.2932161825488,118.43817988060299,117.92276432146213,118.3576431274414,89567200,14,0,3,1,2013
2013-01-15,117.8100649136246,118.55096891674938,117.73758918120629,118.43822479248047,93172600,15,1,3,1,2013
2013-01-16,118.19663849902865,118.60734664515009,118.06778454755124,118.42212677001953,104849500,16,2,3,1,2013
2013-01-17,118.94556624567879,119.52539667671206,118.50263851528005,119.18716430664062,133833500,17,3,3,1,2013
2013-01-18,119.16302662816929,119.58179585473434,118.72814758453134,119.45294189453125,169906000,18,4,3,1,2013
2013-01-22,119.4529106245759,120.09716796875,119.17104419644137,120.09716796875,111797300,22,1,4,1,2013
2013-01-23,120.09718242501917,120.395146413689,119.87974293394723,120.29045104980469,104596100,23,2,4,1,2013
2013-01-24,120.11327925635356,120.91054919354357,120.00053512981856,120.32266998291016,146426400,24,3,4,1,2013
2013-01-25,120.70116627314276,120.99913024902345,120.2904458867259,120.99913024902344,147211600,25,4,4,1,2013
2013-01-28,121.03135346674082,121.06357309917443,120.40320580436803,120.85419464111328,113357700,28,0,5,1,2013
2013-01-29,120.61258963674545,121.4823353397566,120.53205284846737,121.3293228149414,105694400,29,1,5,1,2013
2013-01-30,121.31321995368293,121.55481804417771,120.74143821578497,120.85419464111328,137447700,30,2,5,1,2013
2013-01-31,120.70918007173091,121.10379052974231,120.47564313172198,120.55616760253906,108975800,31,3,5,1,2013
2013-02-01,121.3212470161615,121.94134580359938,121.11186859555325,121.79639434814453,131173000,1,4,5,2,2013
2013-02-04,121.0554974575781,121.82054766745865,120.33875210924433,120.42733764648438,159073600,4,0,6,2,2013
2013-02-05,121.0796358566426,121.98963736408744,121.03130642677586,121.64335632324219,113912400,5,1,6,2,2013
2013-02-06,121.21653790086305,121.81246569614146,121.12795237883726,121.73194122314453,138762800,6,2,6,2,2013
2013-02-07,121.77218375905103,121.88492782786577,120.68499915476605,121.57085418701172,162490000,7,3,6,2,2013
2013-02-08,121.78024358774395,122.31980541527244,121.78024358774395,122.24732971191406,103133700,8,4,6,2,2013
2013-02-11,122.19908513124878,122.32792680654602,121.91721862214358,122.2232437133789,73775000,11,0,7,2,2013
2013-02-12,122.23124915257489,122.65001824137954,122.09434647296655,122.42453002929688,65392700,12,1,7,2,2013
2013-02-13,122.67419195793161,122.8996801978487,122.18294708778635,122.52922821044922,82322600,13,2,7,2,2013
2013-02-14,122.15883716757459,122.78698498442125,122.02193441653799,122.64202117919922,80834300,14,3,7,2,2013
2013-02-15,122.75474305942956,122.88359702108119,122.04607084672581,122.4970474243164,215226500,15,4,7,2,2013
2013-02-19,122.70639289914955,123.43923578476215,122.53728287212314,123.41507720947266,95105400,19,1,8,2,2013
2013-02-20,123.32650636786998,123.3667747608803,121.81250326563755,121.8769302368164,160574800,20,2,8,2,2013
2013-02-21,121.57084215388369,121.94128164838791,120.74941414057767,121.1359634399414,183257000,21,3,8,2,2013
2013-02-22,121.72391448488534,122.31985473632812,121.19241349109902,122.31985473632812,106356600,22,4,8,2,2013
2013-02-25,122.91578019853532,123.10100003335415,119.99246978759766,119.99246978759766,245824800,25,0,9,2,2013
2013-02-26,120.57227530641511,120.95882470886555,119.77500564368862,120.81387329101562,186596200,26,1,9,2,2013
2013-02-27,120.70921325697158,122.67419275024376,120.60451789912408,122.3359603881836,150781900,27,2,9,2,2013
2013-02-28,122.32791263996069,123.1090728068774,121.93331431873952,122.09437561035156,126866000,28,3,9,2,2013
2013-03-01,121.67561877902489,122.68226731407181,121.12800787429063,122.4970474243164,170634800,1,4,9,3,2013
2013-03-04,122.21516509978417,123.1493377685547,122.0218964705134,123.14933776855469,99010200,4,0,10,3,2013
2013-03-05,123.74520607283925,124.58273165164807,123.7290962670406,124.25254821777344,121431900,5,1,10,3,2013
2013-03-06,124.69554307647834,124.75997004629502,124.14793226531854,124.42173767089844,94469900,6,2,10,3,2013
2013-03-07,124.58280508267661,124.80829334403838,124.43785360959632,124.64723205566406,86101400,7,3,10,3,2013
2013-03-08,125.19486653062154,125.34786678112368,124.55060903053501,125.17875671386719,123477800,8,4,10,3,2013
2013-03-11,125.08206988255952,125.6618878722317,124.92905740809945,125.65383911132812,83746800,11,0,11,3,2013
2013-03-12,125.56529783018577,125.71026159481863,124.99352839996058,125.37201690673828,105755800,12,1,11,3,2013
2013-03-13,125.43641970679057,125.72633489199416,125.00960183526675,125.54916381835938,92550900,13,2,11,3,2013
2013-03-14,125.87935796890214,126.27396853664656,125.5572354196899,126.21759033203125,126329900,14,3,11,3,2013
2013-03-15,126.06710003895896,126.22078070767328,125.63028702267108,126.05091857910156,138601100,15,4,11,3,2013
2013-03-18,124.84567448482082,125.89724738672574,124.73242893186733,125.35528564453125,126704300,18,0,12,3,2013
2013-03-19,125.62222248173143,125.79208463737025,124.23899750018983,125.06407928466797,167567300,19,1,12,3,2013
2013-03-20,125.80014867959825,126.14796980265875,125.5898267513885,125.93766021728516,113759300,20,2,12,3,2013
2013-03-21,125.1854326933022,125.89726905888332,124.65156776195803,124.86187744140625,128605000,21,3,12,3,2013
2013-03-22,125.25822342258934,125.86489868164062,125.16114698801012,125.86489868164062,111163600,22,4,12,3,2013
2013-03-25,126.19652071073445,126.40684267040383,124.85375570659869,125.3390884399414,151322300,25,0,13,3,2013
2013-03-26,125.85678747912657,126.37448314765032,125.71927591717288,126.34213256835938,86856600,26,1,13,3,2013
2013-03-27,125.58984891433236,126.38258004960183,125.37953929184526,126.34213256835938,99950600,27,2,13,3,2013
2013-03-28,126.26123646153323,126.8760085480347,125.98621334011848,126.73040008544922,102932800,28,3,13,3,2013
2013-04-01,126.66569783560507,126.92455186193257,125.92151102417247,126.22889709472656,99194100,1,0,14,4,2013
2013-04-02,126.68190159551455,127.16724680888562,126.48776104159782,126.85177612304688,101504300,2,1,14,4,2013
2013-04-03,126.92452568891238,127.02158975735003,125.23392733516071,125.56556701660156,154167400,3,2,14,4,2013
2013-04-04,125.72736938995511,126.32596006340196,125.4523462465495,126.07520294189453,131885000,4,3,14,4,2013
2013-04-05,124.53021252438175,125.66268047565359,124.38461637880076,125.50898742675781,159666000,5,4,14,4,2013
2013-04-08,125.59796146507152,126.36641433306967,125.17732982485067,126.35832977294922,86571200,8,0,15,4,2013
2013-04-09,126.59291040155877,127.25621464260315,126.1722787448682,126.79513549804688,101922200,9,1,15,4,2013
2013-04-10,127.13485514999913,128.50998315335946,127.10250456974396,128.34820556640625,135711100,10,2,15,4,2013
2013-04-11,128.37250942579112,129.18950684640308,128.24308238094378,128.7688751220703,110142500,11,3,15,4,2013
2013-04-12,128.35633845399843,128.64754315729297,127.74157845497366,128.4534149169922,116359900,12,4,15,4,2013
2013-04-15,127.80626836032148,127.91142936627647,125.46046204274316,125.47663116455078,217259000,15,0,16,4,2013
2013-04-16,126.4230029031781,127.3936929873194,126.11562922984801,127.3289794921875,147507800,16,1,16,4,2013
2013-04-17,126.42304825999904,126.44732662936634,124.79716276856624,125.46855163574219,226834800,17,2,16,4,2013
2013-04-18,125.67883520578576,125.71119812965833,124.20664308339782,124.68389129638672,167583200,18,3,16,4,2013
2013-04-19,124.97508063909086,125.82442831588519,124.66769461402458,125.7677993774414,149687600,19,4,16,4,2013
2013-04-22,126.01053329101217,126.62529329778502,125.17736666830488,126.32600402832031,106553500,22,0,17,4,2013
2013-04-23,126.95690712857022,127.74962601348108,126.32596584466405,127.6282958984375,166141300,23,1,17,4,2013
2013-04-24,127.66878864471923,128.04897293042265,127.43420054868393,127.70923614501953,96781200,24,2,17,4,2013
2013-04-25,128.08125921637782,128.83354284714662,127.88713106095719,128.22686767578125,131060600,25,3,17,4,2013
2013-04-26,128.0732100657138,128.29161664378248,127.58786485730369,128.0004119873047,95918800,26,4,17,4,2013
2013-04-29,128.3482074713526,129.14092629917596,128.14598239894997,128.85781860351562,88572800,29,0,18,4,2013
2013-04-30,128.83359757276176,129.1976003616336,128.29972023290003,129.1652374267578,116010700,30,1,18,4,2013
2013-05-01,128.8821239104622,128.9468374344976,127.88717970695859,128.03277587890625,138874200,1,2,18,5,2013
2013-05-02,128.35630296719887,129.33507783187142,128.23497285055512,129.22183227539062,96407600,2,3,18,5,2013
2013-05-03,130.34616772798748,130.94475827345693,129.24606304672582,130.53221130371094,144202300,3,4,18,5,2013
2013-05-06,130.62930071029064,131.04991993700722,130.5726717704416,130.86387634277344,66882100,6,0,19,5,2013
2013-05-07,131.14705268511656,131.56767209249276,130.7749529939912,131.52723693847656,90359200,7,1,19,5,2013
2013-05-08,131.38162171438609,132.16625621061573,131.30882362945982,132.1258087158203,97419200,8,2,19,5,2013
2013-05-09,132.0691479736229,132.4169691584044,131.42202530162473,131.75367736816406,106738600,9,3,19,5,2013
2013-05-10,131.84274301081857,132.29572547425838,131.4544617482875,132.18247985839844,103203000,10,4,19,5,2013
2013-05-13,132.0125896437545,132.50601955651558,131.70521577584321,132.28761291503906,81843200,13,0,20,5,2013
2013-05-14,132.39274970270102,133.75170902614727,132.39274970270102,133.65463256835938,119000900,14,1,20,5,2013
2013-05-15,133.4362270709222,134.64148087278693,133.39577957882085,134.37454223632812,120718500,15,2,20,5,2013
2013-05-16,134.09950946512956,134.56867318575942,133.54136620536573,133.74359130859375,109913600,16,3,20,5,2013
2013-05-17,134.2369652424683,135.11866336367692,134.05900623819042,135.03778076171875,129801000,17,4,20,5,2013
2013-05-20,134.90837876548534,135.55550141514377,134.77086720814407,135.0297088623047,85071200,20,0,21,5,2013
2013-05-21,135.15112463190195,135.73353409831293,134.68196076491287,135.2239227294922,95804200,21,1,21,5,2013
2013-05-22,135.36136222902894,136.76076852104126,133.60605020195186,134.22080993652344,244031800,22,2,21,5,2013
2013-05-23,132.78910438882434,134.20468021421692,132.61114529763336,133.83258056640625,211064400,23,3,21,5,2013
2013-05-24,133.03982606379023,133.77592825887677,132.6434604950117,133.71929931640625,151573900,24,4,21,5,2013
2013-05-28,135.11872000977164,135.71731076082162,134.12377595444067,134.5201416015625,143679800,28,1,22,5,2013
2013-05-29,133.80827721442412,134.1156632576175,132.93466346758888,133.64649963378906,160363400,29,2,22,5,2013
2013-05-30,133.75171530999447,134.75474412579908,133.64655428530142,134.13998413085938,107793800,30,3,22,5,2013
2013-05-31,133.76785473756465,134.52822308580025,131.9559257472233,132.2147674560547,176850100,31,4,22,5,2013
2013-06-03,132.52216310694516,133.03177434362416,131.57575105514226,132.9427947998047,168390700,3,0,23,6,2013
2013-06-04,133.01559306542333,133.54947032909044,131.63236785371154,132.3037567138672,157631500,4,1,23,6,2013
2013-06-05,131.9236088337723,132.19054753910095,130.33817041422904,130.451416015625,211737800,5,2,23,6,2013
2013-06-06,130.3947079177707,131.64042112005092,129.62625520726232,131.63232421875,200225500,6,3,23,6,2013
2013-06-07,132.5383402736487,133.4281233401453,131.96401553801428,133.30679321289062,188337800,7,4,23,6,2013
2013-06-10,133.7193279883975,133.7921260647503,132.95895961002557,133.30679321289062,105667100,10,0,24,6,2013
2013-06-11,132.09344876745607,133.0964774474044,131.64046648066116,131.93167114257812,159505400,11,1,24,6,2013
2013-06-12,132.83764593979168,132.97515754866336,130.7183305022452,130.83966064453125,177361500,12,2,24,6,2013
2013-06-13,130.76684551743617,133.0641197595131,130.47564087105732,132.8295440673828,163587800,13,3,24,6,2013
2013-06-14,132.68398473693566,133.2016807064517,131.77801987599398,131.9964141845703,141197500,14,4,24,6,2013
2013-06-17,132.8942367620584,133.6465205267313,132.0287197817936,133.0155792236328,136295600,17,0,25,6,2013
2013-06-18,133.08836388892965,134.26936374462215,133.08027932944177,134.067138671875,114695600,18,1,25,6,2013
2013-06-19,133.95391071576904,134.18848640011126,132.15815084652678,132.2147674560547,206149500,19,2,25,6,2013
2013-06-20,130.92862114699278,132.23095130369776,128.59898401131164,128.938720703125,321255900,20,3,25,6,2013
2013-06-21,129.8161829974385,129.91376072326642,128.05158214250903,129.35267639160156,271956800,21,4,25,6,2013
2013-06-24,128.0027731069092,128.83220846203972,126.63662311984598,127.71815490722656,222329000,24,0,26,6,2013
2013-06-25,128.87284924266174,130.1902101625453,128.01087985063137,128.946044921875,162262200,25,1,26,6,2013
2013-06-26,130.00317032156232,130.51547803773914,129.499002352087,130.2227325439453,134848000,26,2,26,6,2013
2013-06-27,131.00338866695313,131.5888796426384,130.8814041422644,130.98712158203125,129483700,27,3,26,6,2013
2013-06-28,130.62121285061147,131.24735302237352,129.99506027069728,130.450439453125,160402900,28,4,26,6,2013
2013-07-01,131.13345971600063,132.12554074277855,130.98709320786003,131.21478271484375,131954800,1,0,27,7,2013
2013-07-02,131.0196082965843,131.9791675198937,130.51544047222075,131.09280395507812,154863700,2,1,27,7,2013
2013-07-03,130.4992028756753,131.54821266690766,130.2877804130791,131.14974975585938,75216400,3,2,27,7,2013
2013-07-05,132.11749110163078,132.61353190673074,131.16607101476455,132.5647430419922,122416900,5,4,27,7,2013
2013-07-08,133.24772434378934,133.67870890978008,132.61344470296726,133.32090759277344,108092500,8,0,28,7,2013
2013-07-09,134.1585635320632,134.4431817724022,133.58121211855834,134.28054809570312,119298000,9,1,28,7,2013
2013-07-10,134.15033825539172,134.78461781717385,133.87385996602924,134.32923889160156,121410100,10,2,28,7,2013
2013-07-11,135.89058451134125,136.29717473339562,134.3211398019739,136.158935546875,135592200,11,3,28,7,2013
2013-07-12,136.1183036437513,136.5574157194752,135.90688114924,136.21588134765625,104212700,12,4,28,7,2013
2013-07-15,136.59000728401077,136.93154179933254,136.35417785628303,136.7363739013672,69450600,15,0,29,7,2013
2013-07-16,136.8257293180305,136.90705232110017,135.85805506713132,136.22398376464844,88702100,16,1,29,7,2013
2013-07-17,136.74447336259544,137.00468474172527,136.39479919945313,136.57369995117188,92873900,17,2,29,7,2013
2013-07-18,136.866398281289,137.64705696561415,136.776947936295,137.32177734375,103620100,18,3,29,7,2013
2013-07-19,137.03717253547876,137.6145237048447,136.8663991818578,137.56573486328125,103831700,19,4,29,7,2013
2013-07-22,137.7609231720588,138.0292742488065,137.43564349956876,137.8341064453125,79428600,22,0,30,7,2013
2013-07-23,138.07806875262452,138.1024631780415,137.4681833008975,137.54136657714844,80829700,23,1,30,7,2013
2013-07-24,138.06990062896278,138.1268292153365,136.76067963200333,137.03717041015625,112914000,24,2,30,7,2013
2013-07-25,136.7932541380783,137.4925900148887,136.56556454173563,137.37060546875,111088600,25,3,30,7,2013
2013-07-26,136.7931920213031,137.5575834939858,136.22396828892664,137.5169219970703,107814600,26,4,30,7,2013
2013-07-29,137.1672994879607,137.47631209070497,136.7037929919957,137.0941162109375,79695000,29,0,31,7,2013
2013-07-30,137.50884626370512,137.65521281775153,136.76884892984455,137.0941162109375,85209600,30,1,31,7,2013
2013-07-31,137.37873949896021,138.11873686035116,137.012810692079,137.19171142578125,142388700,31,2,31,7,2013
2013-08-01,138.2325904686191,138.89939218463303,138.1593947760538,138.7774200439453,110438400,1,3,31,8,2013
2013-08-02,138.4683694266653,139.02946593621942,138.28134139286368,139.01319885253906,91116700,2,4,31,8,2013
2013-08-05,138.70420098058102,139.02134087271503,138.52530028161829,138.80990600585938,54072700,5,0,32,8,2013
2013-08-06,138.5415378539656,138.84242303315725,137.71210279733455,138.02110290527344,87495000,6,1,32,8,2013
2013-08-07,137.58199228418405,137.7771476367321,137.06155733047578,137.5738525390625,84854700,7,2,32,8,2013
2013-08-08,138.22443051227043,138.3870641454615,137.37058842782886,138.07806396484375,102181300,8,3,32,8,2013
2013-08-09,137.8991887347178,138.32204618569477,137.19985281539758,137.67962646484375,91757700,9,4,32,8,2013
2013-08-12,136.98835976160933,137.67955557658547,136.92330384817393,137.5169219970703,68593300,12,0,33,8,2013
2013-08-13,137.76095032015567,138.15940093627,136.94776959090595,137.923583984375,80806000,13,1,33,8,2013
2013-08-14,137.85850216666952,138.07806439664702,137.18356079907267,137.21609497070312,79829200,14,2,33,8,2013
2013-08-15,136.1345414193179,136.15079609436788,135.0611372748717,135.29696655273438,152931800,15,3,33,8,2013
2013-08-16,135.03677477658067,135.5002936962071,134.58139560455234,134.84974670410156,130868200,16,4,33,8,2013
2013-08-19,134.6952562364743,135.15877521060628,133.97965322019473,133.98779296875,96437600,19,0,34,8,2013
2013-08-20,134.20728372966715,135.15057594332023,134.06091721796986,134.6464080810547,89294400,20,1,34,8,2013
2013-08-21,134.27238050637368,135.01237785129987,133.51612848285578,133.81700134277344,159530500,21,2,34,8,2013
2013-08-22,134.09346601894424,135.23192621929283,134.08533868048224,135.03675842285156,101471400,22,3,34,8,2013
2013-08-23,135.43524078871982,135.6629303798322,134.80096086945647,135.49215698242188,90888900,23,4,34,8,2013
2013-08-26,135.63038327185302,136.04511330823738,134.89852571422907,134.98797607421875,89702100,26,0,35,8,2013
2013-08-27,133.6543320276841,134.98794739721012,132.719179524035,132.81675720214844,158619400,27,1,35,8,2013
2013-08-28,132.75984684947747,133.76006782009168,132.58908588932871,133.28842163085938,108113000,28,2,35,8,2013
2013-08-29,132.99569465040554,134.20732584909354,132.8737101108932,133.49986267089844,119200500,29,3,35,8,2013
2013-08-30,133.77630096098136,133.79256804299825,132.68664222066198,133.07696533203125,134928900,30,4,35,8,2013
2013-09-03,134.36179475809743,134.64641286292505,133.11762973189352,133.67872619628906,142375100,3,1,36,9,2013
2013-09-04,133.7113091639028,135.01240336995284,133.46736485740314,134.7847137451172,97389400,4,2,36,9,2013
2013-09-05,134.86597873388388,135.31321804205805,134.76838864513707,134.95542907714844,63090500,5,3,36,9,2013
2013-09-06,135.402688403423,135.7848842531351,133.75193288579442,135.02049255371094,159756500,6,4,36,9,2013
2013-09-09,135.35393209300202,136.3948024506383,135.35393209300202,136.31349182128906,87559300,9,0,37,9,2013
2013-09-10,137.13474931627113,137.3461717643712,136.8257367775374,137.32177734375,105847200,10,1,37,9,2013
2013-09-11,137.1347947431477,137.7528076171875,136.8989777963104,137.7528076171875,94545900,11,2,37,9,2013
2013-09-12,137.7039960079823,137.8828967276741,137.19982802056956,137.38685607910156,83209000,12,3,37,9,2013
2013-09-13,137.5332586721732,137.80160979783054,137.2161186887878,137.69589233398438,72727800,13,4,37,9,2013
2013-09-16,139.18405238880393,139.24910835285206,138.27328130028687,138.4928436279297,106299200,16,0,38,9,2013
2013-09-17,138.61478387489942,139.14334635250404,138.61478387489942,139.11082458496094,82523300,17,1,38,9,2013
2013-09-18,139.0620664773936,141.10315855445523,138.71240463314456,140.72096252441406,203460600,18,2,38,9,2013
2013-09-19,141.10307145370822,141.1681273769781,140.34680720282603,140.48504638671875,146616900,19,3,38,9,2013
